Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total	CAZY	MEROPS	Pfam
OG0005289	0	2	2	1	5			PHD:2,zf-RING_2:2,Rad60-SLD:3,SAD_SRA:3,ubiquitin:3,zf-C3HC4:3,zf-C3HC4_2:3,zf-C3HC4_3:3,zf-RING_UBOX:3
OG0005290	0	2	2	1	5			Acyltransferase:5,Acyltransf_C:5
OG0005291	0	1	2	2	5			p450:5
OG0005292	0	2	2	1	5		MER0000002:1,MER0011036:1,MER0000073:1,MER0029669:1,MER0011168:1,MER0011233:1,MER0003612:1,MER0016588:1,MER0016527:1,MER0028214:1,MER0011104:1,MER0004977:1,MER0027244:1,MER0003048:1,MER0011278:1,MER0011476:1,MER0011234:1,MER0011420:2,MER0001999:2,MER0024840:2,MER0000203:2,MER0028213:2,MER0016598:2,MER0028215:3,MER0000079:3,MER0016592:5,MER0005547:5,MER0000144:5	Trypsin_2:1,Trypsin:5
OG0005293	0	3	2	0	5			Zn_clus:3
OG0005294	0	1	2	2	5			p450:4
OG0005295	0	1	4	0	5			
OG0005296	0	1	2	2	5		MER0003297:5	PDZ:1,PDZ_6:1,PDZ_1:5,Trypsin_2:5
OG0005297	0	1	2	2	5			QWRF:3
OG0005298	0	1	3	1	5			Lactamase_B_3:3,Lactamase_B_2:4
OG0005299	0	1	4	0	5			Lipase_3:5
OG0005300	0	1	3	1	5			ANAPC1:2
OG0005301	0	1	2	2	5			
OG0005302	0	1	1	3	5			Peptidase_M64:5
OG0005303	0	1	3	1	5			zf-RanBP:12
OG0005304	0	1	2	2	5			F-box-like:1
OG0005305	0	1	2	2	5			
OG0005306	0	1	2	2	5			Nucleos_tra2_N:4,Nucleos_tra2_C:5
OG0005307	0	1	3	1	5			HECT:4
OG0005308	0	1	2	2	5			zf-RING_2:2,zf-C3HC4:4
OG0005309	0	1	2	2	5			Glyco_hydro_16:5
OG0005310	0	4	1	0	5		MER0000347:2	Peptidase_S8:2
OG0005311	0	1	3	1	5			
OG0005312	0	1	3	1	5			
OG0005313	0	5	0	0	5			
OG0005314	0	1	3	1	5			PAP2_C:5
OG0005315	0	1	2	2	5			SPARC_Ca_bdg:5,EF-hand_6:10,EF-hand_7:10,EF-hand_8:15,EF-hand_1:20,EF-hand_5:20
OG0005316	0	1	4	0	5			
OG0005317	0	1	4	0	5			
OG0005318	0	1	3	1	5			
OG0005319	0	2	1	2	5		MER0242447:1,MER0030085:1,MER0030188:1,MER0030084:1,MER0030107:1,MER0030082:1,MER0030040:1,MER0030078:1,MER0030081:3	Asp_protease_2:1,gag-asp_proteas:1,UBA_4:2,ubiquitin:3,Asp_protease:3
OG0005320	0	1	3	1	5			His_Phos_1:5
OG0005321	0	1	3	1	5			UBX:5
OG0005322	0	1	4	0	5			E1_DerP2_DerF2:5
OG0005323	0	1	4	0	5			
OG0005324	0	2	3	0	5			Myb_DNA-binding:7,Myb_DNA-bind_6:11
OG0005325	0	1	0	4	5			
OG0005326	0	1	3	1	5			MT-A70:2
OG0005327	0	5	0	0	5			
OG0005328	0	1	3	1	5			
OG0005329	0	1	4	0	5			
OG0005330	0	5	0	0	5			
OG0005331	0	1	3	1	5			
OG0005332	0	1	3	1	5			
OG0005333	0	1	3	1	5			
OG0005334	0	1	2	2	5			PB1:2
OG0005335	0	1	2	2	5			
OG0005336	0	1	3	1	5			EAF:1
OG0005337	0	1	4	0	5			zinc_ribbon_10:2
OG0005338	0	2	3	0	5			7tm_1:2
OG0005339	0	3	2	0	5			
OG0005340	0	2	3	0	5			Zn_clus:2
OG0005341	0	1	3	1	5			Mad3_BUB1_I:4
OG0005342	0	1	4	0	5			Lipase_3:5
OG0005343	0	1	3	1	5			MOSC:4,MOSC_N:4,Aminotran_5:7
OG0005344	0	1	3	1	5			Thioredoxin:7
OG0005345	0	1	2	2	5			
OG0005346	0	1	4	0	5			Cu-oxidase:5,Cu-oxidase_2:5,Cu-oxidase_3:5
OG0005347	0	1	3	1	5			Microtub_bd:4,Kinesin:5
OG0005348	0	1	2	2	5		MER0011190:1,MER0000245:1,MER0000133:1,MER0001995:1,MER0000048:1,MER0044510:1,MER0003728:1,MER0003707:1,MER0011471:1,MER0003736:2,MER0000020:2,MER0000024:2,MER0000203:2,MER0002460:2,MER0021825:3,MER0004442:3,MER0004765:3,MER0011476:3,MER0000247:4,MER0011420:5,MER0006118:5,MER0028215:5	Trypsin:5
OG0005349	0	5	0	0	5			
OG0005350	0	1	3	1	5			
OG0005351	0	1	3	1	5			
OG0005352	0	1	2	2	5			Forkhead:5
OG0005353	0	1	3	1	5			
OG0005354	0	1	3	1	5		MER0091680:2,MER0005045:2,MER0019759:4,MER0011183:4,MER0002746:4,MER0001010:4,MER0002078:4,MER0006264:4,MER0011440:4,MER0001009:4,MER0005046:4	ERAP1_C:4,Peptidase_M1:4,Peptidase_M1_N:5
OG0005355	0	1	2	2	5			
OG0005356	0	1	2	2	5			LRR_8:6
OG0005357	0	1	3	1	5			
OG0005358	0	1	4	0	5			
OG0005359	0	3	2	0	5			HSF_DNA-bind:5
OG0005360	0	1	3	1	5			HLH:3
OG0005361	0	1	2	2	5			GATA:5
OG0005362	0	1	3	1	5			Homeodomain:4
OG0005363	0	1	4	0	5			EamA:8
OG0005364	0	1	3	1	5			
OG0005365	0	1	3	1	5			PPR_2:4,PPR_3:4,PPR:8
OG0005366	0	2	2	1	5			
OG0005367	0	1	3	1	5			HSF_DNA-bind:5
OG0005368	0	1	2	2	5			p450:5
OG0005369	0	1	4	0	5			
OG0005370	0	1	3	1	5			
OG0005371	0	1	4	0	5			TspO_MBR:5
OG0005372	0	1	2	2	5			
OG0005373	0	1	3	1	5			
OG0005374	0	1	0	4	5			Glyco_tran_28_C:4,UDPGT:5
OG0005375	0	1	2	2	5			PAP2_C:5
OG0005376	0	1	4	0	5			
OG0005377	0	1	3	1	5			
OG0005378	0	3	2	0	5			
OG0005379	0	1	3	1	5			Fungal_trans:4,Zn_clus:4
OG0005380	0	1	2	2	5			
OG0005381	0	2	3	0	5			Peptidase_S41:1
OG0005382	0	3	2	0	5			
OG0005383	0	1	0	4	5			
OG0005384	0	5	0	0	5			
OG0005385	0	3	2	0	5			Homeobox_KN:3,Homeodomain:5
OG0005386	0	1	3	1	5			Sas10_Utp3:4
OG0005387	0	1	2	2	5			Ank_5:12,Ank_2:13,Ank_3:16,Ank:17,Ank_4:21
OG0005388	0	1	3	1	5			
OG0005389	0	1	3	1	5			Kinase-like:2,Pkinase:4,PK_Tyr_Ser-Thr:4
OG0005390	0	1	2	2	5			Opy2:5
OG0005391	0	1	3	1	5			
OG0005392	0	1	3	1	5			OPT:5
OG0005393	0	1	2	2	5			
OG0005394	0	1	3	1	5			
OG0005395	0	1	3	1	5			
OG0005396	0	1	4	0	5			
OG0005397	0	2	1	2	5			RRM_1:5
OG0005398	0	1	3	1	5			SRAP:5
OG0005399	0	1	3	1	5			
OG0005400	0	1	2	2	5			7tm_1:5
OG0005401	0	3	1	1	5	GH3:3		Fn3-like:5,Glyco_hydro_3:5,Glyco_hydro_3_C:5
OG0005402	0	1	3	1	5			
OG0005403	0	1	3	1	5			Fungal_trans:4,Zn_clus:4
OG0005404	0	1	2	2	5			
OG0005405	0	1	4	0	5	GH18:1		Glyco_hydro_18:5
OG0005406	0	2	2	1	5	CBM12:1,GH18+CBM12+CBM2:1,GH18:2		Glyco_hydro_18:5
OG0005407	0	1	3	1	5			TH1:2
OG0005408	0	2	1	2	5		MER0001650:1,MER0011234:1,MER0000057:1,MER0003605:1,MER0011323:1,MER0011233:1,MER0000203:1,MER0000077:1,MER0000073:2,MER0000245:2,MER0011162:2,MER0030336:2,MER0011500:3,MER0003699:3,MER0000133:3,MER0000041:5,MER0011167:5,MER0011091:5,MER0099175:5,MER0016598:5	Trypsin_2:1,Trypsin:5
OG0005409	0	2	2	1	5			Trypsin:4
OG0005410	0	2	3	0	5			RT_RNaseH:3,RT_RNaseH_2:3,RVT_1:3
OG0005411	0	5	0	0	5			
OG0005412	0	1	4	0	5			
OG0005413	0	2	2	1	5			
OG0005414	0	1	3	1	5			HD:2,HD_2:3,HD_3:5
OG0005415	0	1	2	2	5			Zn_clus:5
OG0005416	0	1	2	2	5			BPL_N:5
OG0005417	0	1	2	2	5			Dak2:4,Dak1:5
OG0005418	0	1	4	0	5			Acetyltransf_2:7
OG0005419	0	1	4	0	5			
OG0005420	0	1	2	2	5			LIM:12
OG0005421	0	1	2	2	5			Lipase_3:5
OG0005422	0	1	1	3	5			
OG0005423	0	1	4	0	5			PGAP1:3,DUF2974:4,Lipase_3:5
OG0005424	0	1	3	1	5			eIF2A:1,ANAPC4_WD40:6,WD40:11
OG0005425	0	1	2	2	5		MER0000915:1,MER0011317:1,MER0000903:1,MER0000901:1,MER0004928:1,MER0000907:1,MER0000904:2,MER0011318:2,MER0011478:3,MER0037869:3,MER0004981:3,MER0013997:3,MER0000885:4,MER0000894:4,MER0000941:5,MER0037291:5,MER0037290:5,MER0000944:5	Asp:5
OG0005426	0	1	2	2	5			
OG0005427	0	1	2	2	5			PH:1
OG0005428	0	1	3	1	5			zf-HC5HC2H:1,BAH:4,zf-HC5HC2H_2:4
OG0005429	0	1	2	2	5			Zn_clus:4
OG0005430	0	1	2	2	5			Aa_trans:5
OG0005431	0	1	2	2	5			Aa_trans:5
OG0005432	0	1	2	2	5			
OG0005433	0	1	3	1	5			IQ:12
OG0005434	0	5	0	0	5			
OG0005435	0	3	2	0	5			
OG0005436	0	1	2	2	5			RdRP:6
OG0005437	0	1	4	0	5			
OG0005438	0	1	2	2	5			NAD_binding_10:2,Sacchrp_dh_NADP:2,adh_short_C2:5,KR:5,adh_short:7
OG0005439	0	0	5	0	5			
OG0005440	0	0	5	0	5			
OG0005441	0	0	5	0	5			
OG0005442	0	0	5	0	5			DUF2974:5,Lipase_3:5
OG0005443	0	0	5	0	5			
OG0005444	0	0	5	0	5			
OG0005445	0	0	5	0	5			
OG0005446	0	0	5	0	5			DUF3421:9
OG0005447	0	0	5	0	5			F-box:1,F-box-like:1
OG0005448	0	0	5	0	5			
OG0005449	0	0	5	0	5			
OG0005450	0	0	5	0	5			Homeobox_KN:5,Homeodomain:5
OG0005451	0	0	5	0	5			
OG0005452	0	0	5	0	5			
OG0005453	0	0	5	0	5			Lipase_3:3
OG0005454	0	0	5	0	5			zf-CCHC:1
OG0005455	0	0	5	0	5			
OG0005456	0	0	5	0	5			Zn_clus:1,Fungal_trans:3
OG0005457	0	0	5	0	5			
OG0005458	0	0	5	0	5			
OG0005459	0	0	5	0	5			
OG0005460	0	0	5	0	5			
OG0005461	0	0	5	0	5			
OG0005462	0	0	5	0	5			
OG0005463	0	0	5	0	5			
OG0005464	0	0	5	0	5			
OG0005465	0	0	5	0	5			
OG0005466	0	0	5	0	5			
OG0005467	0	0	5	0	5			Trypsin:5
OG0005468	0	0	5	0	5			MS_channel:1
OG0005469	0	0	5	0	5			
OG0005470	0	0	5	0	5			RVP_2:1
OG0005471	0	0	5	0	5			
OG0005472	0	0	5	0	5			
OG0005473	0	0	5	0	5			
OG0005474	0	0	5	0	5			
OG0005475	0	0	5	0	5			
OG0005476	0	0	5	0	5			Chromo:4
OG0005477	0	0	5	0	5			
OG0005478	0	0	5	0	5			
OG0005479	0	0	5	0	5			
OG0005480	0	0	5	0	5			
OG0005481	0	0	5	0	5			
OG0005482	0	0	5	0	5			
OG0005483	0	0	5	0	5			HSF_DNA-bind:5
OG0005484	0	0	5	0	5			
OG0005485	0	0	5	0	5			
OG0005486	0	0	5	0	5			
OG0005487	0	0	5	0	5			
OG0005488	0	0	5	0	5			
OG0005489	0	0	5	0	5			FGGY_C:2,MreB_Mbl:2,HSP70:5
OG0005490	0	0	5	0	5			
OG0005491	0	0	5	0	5			ASMase_C:4,Metallophos:4
OG0005492	0	0	5	0	5			F-box:4
OG0005493	0	0	5	0	5			
OG0005494	0	0	5	0	5			ABC_membrane:4,ABC_tran:7
OG0005495	0	0	5	0	5			ABC_membrane:5
OG0005496	0	0	5	0	5			
OG0005497	0	0	5	0	5			Zn_clus:4
OG0005498	0	0	5	0	5			
OG0005499	0	0	5	0	5			Zn_clus:5
OG0005500	0	0	5	0	5		MER0142516:1,MER0001220:2,MER0078753:2,MER0002423:3,MER0003823:3,MER0001214:3,MER0002345:4,MER0002283:4,MER0011744:5,MER0003386:5,MER0011096:5,MER0001218:5,MER0015259:5	Peptidase_M16:3,Peptidase_M16_M:5,Peptidase_M16_C:9
OG0005501	0	0	5	0	5			
OG0005502	0	0	5	0	5			Zn_clus:4
OG0005503	0	0	5	0	5			5_nucleotid_C:3,Metallophos:4
OG0005504	0	0	5	0	5			
OG0005505	0	0	5	0	5			
OG0005506	0	0	5	0	5			
OG0005507	0	0	5	0	5			
OG0005508	0	0	5	0	5		MER0006074:2,MER0000325:2,MER0000344:4,MER0000356:4,MER0003117:4,MER0000357:4,MER0000338:4,MER0000359:4,MER0002516:4,MER0000336:4,MER0000335:4	Inhibitor_I9:4,Peptidase_S8:4
OG0005509	0	0	5	0	5			
OG0005510	0	0	5	0	5			
OG0005511	0	0	5	0	5			
OG0005512	0	0	5	0	5			
OG0005513	0	0	5	0	5			
OG0005514	0	0	5	0	5			
OG0005515	0	0	4	1	5			Thioredoxin:5
OG0005516	0	0	5	0	5			
OG0005517	0	0	5	0	5			
OG0005518	0	0	5	0	5			F-box:1,F-box-like:1
OG0005519	0	0	5	0	5			Abhydrolase_1:2
OG0005520	0	0	5	0	5			
OG0005521	0	0	5	0	5			
OG0005522	0	0	5	0	5		MER0071798:2,MER0114503:4	Peptidase_C14:4
OG0005523	0	0	5	0	5			
OG0005524	0	0	5	0	5			
OG0005525	0	0	5	0	5			
OG0005526	0	0	5	0	5			
OG0005527	0	0	4	1	5			MFS_1:2,Sugar_tr:2
OG0005528	0	0	5	0	5			
OG0005529	0	0	5	0	5			Carn_acyltransf:5
OG0005530	0	0	5	0	5			
OG0005531	0	0	5	0	5			
OG0005532	0	0	5	0	5			
OG0005533	0	0	5	0	5			
OG0005534	0	0	5	0	5			
OG0005535	0	0	5	0	5			
OG0005536	0	0	5	0	5			Topoisom_I_N:3
OG0005537	0	0	0	5	5			
OG0005538	0	0	0	5	5			
OG0005539	0	0	0	5	5		MER0003016:1,MER0003224:1,MER0011395:2,MER0011396:2,MER0003947:2,MER0126148:3,MER0011758:3,MER0118420:4,MER0117386:4,MER0304968:4,MER0003601:4,MER0006066:5,MER0117834:5,MER0011394:5,MER0011259:5	Abhydrolase_1:2,Peptidase_S28:5
OG0005540	0	0	0	5	5			GMC_oxred_C:5,GMC_oxred_N:10
OG0005541	0	0	0	5	5			Zn_clus:4
OG0005542	0	0	0	5	5			
OG0005543	0	0	0	5	5			DUF676:1,Lipase_3:5
OG0005544	0	0	0	5	5			p450:5
OG0005545	0	0	0	5	5		MER0003712:1,MER0011091:1,MER0000156:1,MER0003736:1,MER0011323:1,MER0000020:1,MER0000021:1,MER0003708:1,MER0000024:1,MER0003713:1,MER0003512:1,MER0000029:1,MER0003605:1,MER0003727:2,MER0003714:2,MER0000030:2,MER0011234:2,MER0001650:2,MER0000028:3,MER0016598:3,MER0011167:3,MER0011278:4,MER0099175:4,MER0003048:5,MER0000073:5	Trypsin:5
OG0005546	0	0	0	5	5			MFS_1:5,Sugar_tr:5,TRI12:5
OG0005547	0	0	0	5	5			Glyco_hydro_57:1,Chitin_bind_1:5,Polysacc_deac_1:5
OG0005548	0	0	0	5	5			Orn_Arg_deC_N:5,Orn_DAP_Arg_deC:5
OG0005549	0	0	0	5	5			Metallophos:5
OG0005550	0	0	0	5	5			p450:5
OG0005551	0	0	0	5	5			Pro_CA:5
OG0005552	0	0	0	5	5			
OG0005553	0	0	0	5	5			MFS_4:1,MFS_1:9
OG0005554	0	0	0	5	5			Fungal_trans:2,Zn_clus:4
OG0005555	0	0	0	5	5			
OG0005556	0	0	0	5	5			Lipase_GDSL:3
OG0005557	0	0	0	5	5			
OG0005558	0	0	0	5	5			Cyclin_N:1
OG0005559	0	0	0	5	5			zf-RVT:1
OG0005560	0	0	0	5	5			
OG0005561	0	0	0	5	5			
OG0005562	0	0	0	5	5			
OG0005563	0	0	0	5	5			Cellulase:5
OG0005564	0	0	0	5	5			
OG0005565	0	0	0	5	5			
OG0005566	0	0	0	5	5			
OG0005567	0	0	0	5	5			
OG0005568	0	0	0	5	5			
OG0005569	0	0	0	5	5			
OG0005570	0	0	0	5	5			
OG0005571	0	0	0	5	5			
OG0005572	0	0	0	5	5			
OG0005573	0	0	0	5	5			MFS_1:5
OG0005574	0	0	0	5	5			
OG0005575	0	0	0	5	5			
OG0005576	0	0	0	5	5			
OG0005577	0	0	0	5	5			
OG0005578	0	0	0	5	5			
OG0005579	0	0	0	5	5			
OG0005580	0	0	0	5	5			
OG0005581	0	0	0	5	5			
OG0005582	0	0	0	5	5			
OG0005583	0	0	0	5	5			
OG0005584	0	0	0	5	5			
OG0005585	0	0	0	5	5			
OG0005586	0	0	0	5	5			
OG0005587	0	0	0	5	5			
OG0005588	0	0	0	5	5			
OG0005589	0	0	0	5	5			
OG0005590	1	1	1	1	4		MER0001516:4,MER0000555:4,MER0011493:4,MER0004347:4,MER0013973:4,MER0026217:4,MER0011174:4,MER0013972:4,MER0000531:4,MER0002712:4	Proteasome:4
OG0005591	1	1	1	1	4		MER0011174:1,MER0026217:1,MER0000548:1,MER0000551:4,MER0026224:4,MER0005692:4,MER0002971:4	Proteasome:4
OG0005592	1	1	1	1	4			UQ_con:4
OG0005593	4	0	0	0	4			
OG0005594	1	1	1	1	4			MRP_L53:4
OG0005595	1	1	2	0	4			ALO:4,FAD_binding_4:4
OG0005596	1	1	1	1	4			
OG0005597	1	1	1	1	4			TGT:4
OG0005598	1	1	1	1	4			DUF2431:4
OG0005599	1	1	1	1	4			Neugrin:4
OG0005600	1	1	2	0	4			
OG0005601	1	1	1	1	4			ABC1:1,BRCT:1,MEKK4_N:2,Pkinase:3,PK_Tyr_Ser-Thr:3
OG0005602	1	1	1	1	4			DUF727:2,eIF3_p135:3,CLU:4,CLU_N:4,TPR_10:4,TPR_12:4
OG0005603	1	1	1	1	4			HgmA:4
OG0005604	1	1	1	1	4	GT22:3		Glyco_transf_22:4
OG0005605	4	0	0	0	4			
OG0005606	1	1	1	1	4			NDUFB10:4
OG0005607	1	1	1	1	4			CAF1C_H4-bd:4,WD40:16
OG0005608	1	1	1	1	4			DUF1981:1,DCB:3,Mon2_C:4,Sec7_N:4
OG0005609	1	1	1	1	4			peroxidase:4
OG0005610	1	1	1	1	4			IPP-2:4
OG0005611	1	1	1	1	4			zf-Tim10_DDP:4
OG0005612	1	1	1	1	4			DnaJ:4,Sec63:4
OG0005613	1	1	1	1	4			DUF3381:4,FtsJ:4,Spb1_C:4
OG0005614	1	1	1	1	4			Arf:4,G-alpha:4
OG0005615	1	1	1	1	4			
OG0005616	1	1	1	1	4			Saf4_Yju2:4
OG0005617	1	1	1	1	4			AICARFT_IMPCHas:4,MGS:4
OG0005618	1	1	1	1	4			Inositol_P:4
OG0005619	1	1	1	1	4			Pro_isomerase:4
OG0005620	1	1	2	0	4			
OG0005621	1	1	1	1	4			
OG0005622	1	1	1	1	4			Kinesin:4,Microtub_bd:4
OG0005623	1	1	1	1	4			ketoacyl-synt:4,Thiolase_C:4,Thiolase_N:4
OG0005624	1	1	2	0	4			
OG0005625	4	0	0	0	4			Flavodoxin_2:4,FMN_red:4
OG0005626	1	1	1	1	4			DUF2052:6
OG0005627	1	1	1	1	4			KR:3,adh_short:4,adh_short_C2:4,Epimerase:4
OG0005628	1	1	1	1	4		MER0014629:4,MER0014743:4,MER0005454:4,MER0004310:4,MER0004311:4,MER0014770:4,MER0001883:4,MER0014642:4,MER0002895:4,MER0002881:4	UCH:4,UCH_1:5
OG0005629	1	1	1	1	4			Chromosome_seg:4,DUF4210:4
OG0005630	1	1	1	1	4	GH37:3		Trehalase_Ca-bi:3,Trehalase:4
OG0005631	1	1	1	1	4			Kelch_1:2
OG0005632	1	1	1	1	4			HMGL-like:4
OG0005633	1	1	1	1	4			PAPA-1:4
OG0005634	1	1	1	1	4			
OG0005635	1	1	1	1	4			Zn_clus:3
OG0005636	1	1	2	0	4			
OG0005637	1	1	1	1	4			PALP:4,Thr_dehydrat_C:8
OG0005638	1	1	1	1	4			RabGAP-TBC:4
OG0005639	1	1	1	1	4			
OG0005640	1	1	1	1	4			ABC1:1,PBD:4,Pkinase:4,PK_Tyr_Ser-Thr:4
OG0005641	1	1	1	1	4			Tub:4
OG0005642	1	1	1	1	4			Metallophos:4,STPPase_N:4
OG0005643	1	1	1	1	4			UCH_1:2,UCH:4
OG0005644	1	1	1	1	4			ABC1:2,Pkinase:4,Pkinase_fungal:4,PK_Tyr_Ser-Thr:4
OG0005645	1	1	1	1	4			Methyltransf_16:4
OG0005646	1	1	1	1	4			DUF2462:4
OG0005647	1	1	1	1	4			Bromodomain:4
OG0005648	1	1	1	1	4			TLD:4
OG0005649	1	1	1	1	4			Ribosomal_L6:8
OG0005650	1	1	1	1	4			IF4E:4
OG0005651	1	1	1	1	4			UbiA:4
OG0005652	1	1	1	1	4			FCH:4,RhoGAP:4
OG0005653	1	1	1	1	4			Zds_C:4
OG0005654	1	1	1	1	4			FAD_binding_4:4
OG0005655	4	0	0	0	4			
OG0005656	1	1	1	1	4			
OG0005657	1	1	1	1	4			CDC14:4
OG0005658	1	1	1	1	4			Fer2:4,Fer2_4:4,Molybdopterin:4,NADH-G_4Fe-4S_3:4,NADH_dhqG_C:4
OG0005659	1	1	1	1	4			Ribosomal_S6:4
OG0005660	1	1	1	1	4			DUF4078:4
OG0005661	1	1	1	1	4			RrnaAD:1
OG0005662	1	1	1	1	4			His_biosynth:4
OG0005663	1	1	1	1	4			ATP_synt_H:4
OG0005664	1	1	1	1	4			Skp1:4,Skp1_POZ:5
OG0005665	1	1	1	1	4			DUF382:4,PSP:4
OG0005666	1	1	1	1	4			RNA_pol:4,RPOL_N:4
OG0005667	1	1	1	1	4			Rrp15p:4
OG0005668	4	0	0	0	4			Lipase_GDSL:4
OG0005669	1	1	1	1	4			Pkinase:4,PK_Tyr_Ser-Thr:4
OG0005670	1	1	1	1	4			PCI:4
OG0005671	1	1	1	1	4			DEAD:4,Helicase_C:4
OG0005672	1	1	1	1	4			AARP2CN:4,RIBIOP_C:4
OG0005673	1	1	1	1	4			HMG-CoA_red:4,Patched:4,Sterol-sensing:4
OG0005674	1	1	1	1	4			SOR_SNZ:4,ThiG:4
OG0005675	1	1	1	1	4			GCP_N_terminal:3,GCP_C_terminal:4
OG0005676	1	1	1	1	4			AAA_15:2,AAA_23:3,SMC_N:4
OG0005677	1	1	2	0	4			
OG0005678	1	1	1	1	4			Spermine_synt_N:4,Spermine_synth:5
OG0005679	1	1	1	1	4			FAD_binding_8:4,Ferric_reduct:4,NAD_binding_6:4
OG0005680	1	0	3	0	4			RasGEF:1,RasGEF_N:1
OG0005681	1	1	2	0	4		MER0001149:4,MER0001942:4,MER0003110:4,MER0108144:4,MER0001153:4,MER0001161:4,MER0015170:4,MER0079465:4,MER0006087:4,MER0015119:4	Peptidase_M3:4
OG0005682	1	1	1	1	4			RRM_1:8
OG0005683	1	1	2	0	4			DUF2011:4
OG0005684	1	1	1	1	4			Ldh_1_C:4,Ldh_1_N:4
OG0005685	1	1	1	1	4			E1_dh:4
OG0005686	1	1	1	1	4			Aldedh:4
OG0005687	1	1	1	1	4			DnaJ:4
OG0005688	1	1	1	1	4			Aminotran_1_2:4
OG0005689	1	1	1	1	4			Viral_helicase1:1,AAA:4,DNA_pol3_delta2:4,Rep_fac_C:4
OG0005690	1	1	1	1	4			Kri1:4,Kri1_C:4
OG0005691	1	1	1	1	4			YIF1:4
OG0005692	1	1	1	1	4			GDI:4
OG0005693	1	1	1	1	4			SecE:4
OG0005694	1	1	1	1	4			F-box-like:3,F-box:4,WD40:23
OG0005695	1	1	1	1	4			LIM:16
OG0005696	1	1	1	1	4			1-cysPrx_C:4,AhpC-TSA:4,Redoxin:4
OG0005697	1	2	0	1	4			PH:4
OG0005698	1	1	1	1	4			UEV:3,Vps23_core:4
OG0005699	1	1	2	0	4			adh_short_C2:3,adh_short:4
OG0005700	1	1	1	1	4			Methyltransf_11:4,Methyltransf_8:4
OG0005701	1	1	1	1	4			Arv1:4
OG0005702	1	1	1	1	4			Pkinase:4,Pkinase_fungal:4,PK_Tyr_Ser-Thr:4
OG0005703	1	1	1	1	4			DUF4112:4
OG0005704	1	1	1	1	4			
OG0005705	4	0	0	0	4			
OG0005706	1	1	1	1	4			
OG0005707	1	1	1	1	4			NAP:4
OG0005708	4	0	0	0	4		MER0011864:1,MER0011162:1,MER0012082:1,MER0001995:1,MER0024840:1,MER0011476:1,MER0004977:1,MER0062283:1,MER0016452:1,MER0000133:1,MER0016584:1,MER0011167:1,MER0011492:1,MER0000203:2,MER0016592:2,MER0161504:2,MER0011234:2,MER0022427:2,MER0011091:2,MER0011458:2,MER0027318:2,MER0001999:3,MER0003048:4,MER0011278:4	Trypsin:4
OG0005709	1	1	1	1	4			
OG0005710	1	1	1	1	4			Ribosomal_L32p:4
OG0005711	1	1	1	1	4			UPF0183:8
OG0005712	1	1	1	1	4			Longin:4,Synaptobrevin:4
OG0005713	1	1	1	1	4			
OG0005714	1	1	1	1	4			GalP_UDP_transf:4,GalP_UDP_tr_C:4
OG0005715	1	1	1	1	4			RNA_Me_trans:4
OG0005716	1	1	1	1	4			Ribosomal_L14:4
OG0005717	1	1	1	1	4			PALP:2,CBS:6
OG0005718	1	1	1	1	4			zf-CCCH:1,RRM_1:4,Torus:4
OG0005719	1	1	1	1	4			Ank_4:1,Ank_2:2,Ank_3:2,Ank:5
OG0005720	1	1	1	1	4			Cpn60_TCP1:4
OG0005721	1	1	1	1	4			ATP_bind_1:4
OG0005722	1	1	1	1	4			TRAPP:4
OG0005723	1	1	1	1	4			ATP-synt:4
OG0005724	1	1	1	1	4			FAD-oxidase_C:4,FAD_binding_4:4
OG0005725	1	1	2	0	4			Putative_PNPOx:4,Pyrid_ox_like:4
OG0005726	1	1	1	1	4			AAA_19:2,AAA_30:2,ResIII:2,AAA_12:3,UPF1_1B_dom:3,UPF1_Zn_bind:4,AAA_11:5
OG0005727	1	1	1	1	4			RNase_PH:4,RNase_PH_C:4
OG0005728	1	1	1	1	4			RRM_1:3
OG0005729	1	1	1	1	4		MER0400048:4,MER0957411:4	Peptidase_C65:1,OTU:4
OG0005730	1	1	2	0	4			Fungal_trans:2
OG0005731	1	1	1	1	4		MER0044357:4	Abhydrolase_1:4
OG0005732	2	0	2	0	4			CsiD:1,GBBH-like_N:3,TauD:4
OG0005733	1	1	1	1	4			PMSR:4
OG0005734	1	1	1	1	4		MER0001342:4,MER0005690:4,MER0013929:4,MER0013589:4,MER0015127:4,MER0010972:4,MER0001243:4,MER0015128:4,MER0013450:4,MER0024896:8	zf-MYND:1,Peptidase_M24:4,zf-C6H2:4
OG0005735	1	1	1	1	4			DUF3712:8
OG0005736	1	1	1	1	4			MoeA_C:4,MoeA_N:4,MoCF_biosynth:8
OG0005737	1	1	1	1	4			ELO:4
OG0005738	1	1	1	1	4			Band_7:4
OG0005739	4	0	0	0	4			WD40:2
OG0005740	1	1	2	0	4			
OG0005741	1	1	1	1	4			GTP_EFTU_D2:2,MMR_HSR1:2,HBS1_N:3,GTP_EFTU:4,GTP_EFTU_D3:4
OG0005742	1	1	1	1	4			RRM_5:5,RRM_1:12
OG0005743	1	1	1	1	4		MER0033274:4	Abhydrolase_3:8
