Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total
OG0006432	1	1	1	1	4
OG0006433	1	1	1	1	4
OG0006434	1	1	1	1	4
OG0006435	1	1	1	1	4
OG0006436	2	1	1	0	4
OG0006437	1	1	1	1	4
OG0006438	1	1	1	1	4
OG0006439	1	1	1	1	4
OG0006440	1	1	1	1	4
OG0006441	1	1	1	1	4
OG0006442	1	1	1	1	4
OG0006443	1	1	1	1	4
OG0006444	1	1	1	1	4
OG0006445	1	1	1	1	4
OG0006446	1	1	1	1	4
OG0006447	1	1	1	1	4
OG0006448	1	1	1	1	4
OG0006449	1	1	1	1	4
OG0006450	1	1	1	1	4
OG0006451	3	0	0	1	4
OG0006452	1	1	1	1	4
OG0006453	1	1	2	0	4
OG0006454	1	1	1	1	4
OG0006455	1	1	1	1	4
OG0006456	1	1	1	1	4
OG0006457	1	1	1	1	4
OG0006458	1	1	2	0	4
OG0006459	1	1	1	1	4
OG0006460	1	1	2	0	4
OG0006461	1	1	1	1	4
OG0006462	1	1	1	1	4
OG0006463	1	1	1	1	4
OG0006464	1	1	1	1	4
OG0006465	1	1	1	1	4
OG0006466	1	1	1	1	4
OG0006467	1	1	1	1	4
OG0006468	1	1	1	1	4
OG0006469	1	1	1	1	4
OG0006470	1	1	1	1	4
OG0006471	1	1	1	1	4
OG0006472	1	1	1	1	4
OG0006473	1	1	1	1	4
OG0006474	1	1	1	1	4
OG0006475	1	1	1	1	4
OG0006476	1	1	1	1	4
OG0006477	1	1	1	1	4
OG0006478	1	1	1	1	4
OG0006479	1	1	1	1	4
OG0006480	1	1	1	1	4
OG0006481	1	1	1	1	4
OG0006482	1	1	1	1	4
OG0006483	1	1	1	1	4
OG0006484	1	1	1	1	4
OG0006485	1	1	1	1	4
OG0006486	1	1	1	1	4
OG0006487	1	1	2	0	4
OG0006488	1	1	1	1	4
OG0006489	1	1	1	1	4
OG0006490	1	1	1	1	4
OG0006491	1	1	1	1	4
OG0006492	1	1	1	1	4
OG0006493	1	1	1	1	4
OG0006494	1	1	1	1	4
OG0006495	1	1	1	1	4
OG0006496	1	1	1	1	4
OG0006497	1	1	1	1	4
OG0006498	1	1	1	1	4
OG0006499	1	0	2	1	4
OG0006500	1	1	1	1	4
OG0006501	1	1	1	1	4
OG0006502	1	1	1	1	4
OG0006503	1	1	2	0	4
OG0006504	1	1	1	1	4
OG0006505	4	0	0	0	4
OG0006506	1	1	1	1	4
OG0006507	1	1	2	0	4
OG0006508	1	1	1	1	4
OG0006509	1	1	1	1	4
OG0006510	1	1	1	1	4
OG0006511	1	1	1	1	4
OG0006512	1	1	1	1	4
OG0006513	1	1	2	0	4
OG0006514	1	1	1	1	4
OG0006515	1	1	2	0	4
OG0006516	1	1	1	1	4
OG0006517	1	1	2	0	4
OG0006518	1	1	1	1	4
OG0006519	1	1	1	1	4
OG0006520	1	1	1	1	4
OG0006521	1	1	1	1	4
OG0006522	1	1	1	1	4
OG0006523	1	1	1	1	4
OG0006524	1	1	1	1	4
OG0006525	1	1	1	1	4
OG0006526	1	1	1	1	4
OG0006527	1	1	2	0	4
OG0006528	1	1	1	1	4
OG0006529	1	1	1	1	4
OG0006530	1	1	2	0	4
OG0006531	1	1	1	1	4
OG0006532	1	1	1	1	4
OG0006533	1	1	2	0	4
OG0006534	2	1	0	1	4
OG0006535	1	1	1	1	4
OG0006536	1	1	1	1	4
OG0006537	1	1	1	1	4
OG0006538	1	1	1	1	4
OG0006539	1	1	1	1	4
OG0006540	1	1	1	1	4
OG0006541	1	1	1	1	4
OG0006542	1	1	1	1	4
OG0006543	1	1	1	1	4
OG0006544	1	1	1	1	4
OG0006545	1	1	2	0	4
OG0006546	1	1	1	1	4
OG0006547	1	1	1	1	4
OG0006548	1	1	2	0	4
OG0006549	1	1	1	1	4
OG0006550	1	1	1	1	4
OG0006551	1	1	1	1	4
OG0006552	1	1	1	1	4
OG0006553	1	1	1	1	4
OG0006554	1	1	1	1	4
OG0006555	1	1	1	1	4
OG0006556	1	1	1	1	4
OG0006557	4	0	0	0	4
OG0006558	1	1	1	1	4
OG0006559	1	1	1	1	4
OG0006560	1	1	1	1	4
OG0006561	1	1	2	0	4
OG0006562	1	1	1	1	4
OG0006563	1	1	1	1	4
OG0006564	1	1	1	1	4
OG0006565	1	1	2	0	4
OG0006566	1	1	1	1	4
OG0006567	1	1	1	1	4
OG0006568	4	0	0	0	4
OG0006569	1	1	1	1	4
OG0006570	1	1	1	1	4
OG0006571	1	1	1	1	4
OG0006572	1	1	1	1	4
OG0006573	1	1	1	1	4
OG0006574	1	1	1	1	4
OG0006575	1	1	1	1	4
OG0006576	1	1	1	1	4
OG0006577	1	1	1	1	4
OG0006578	1	1	1	1	4
OG0006579	1	1	1	1	4
OG0006580	4	0	0	0	4
OG0006581	1	1	1	1	4
OG0006582	1	1	1	1	4
OG0006583	1	1	1	1	4
OG0006584	1	1	1	1	4
OG0006585	1	1	1	1	4
OG0006586	1	1	1	1	4
OG0006587	1	1	1	1	4
OG0006588	1	1	2	0	4
OG0006589	1	0	2	1	4
OG0006590	1	1	1	1	4
OG0006591	1	1	2	0	4
OG0006592	1	1	1	1	4
OG0006593	4	0	0	0	4
OG0006594	1	1	1	1	4
OG0006595	1	1	1	1	4
OG0006596	1	1	1	1	4
OG0006597	1	1	1	1	4
OG0006598	1	1	2	0	4
OG0006599	1	1	1	1	4
OG0006600	3	0	0	1	4
OG0006601	1	1	1	1	4
OG0006602	4	0	0	0	4
OG0006603	1	1	1	1	4
OG0006604	1	1	1	1	4
OG0006605	1	1	1	1	4
OG0006606	1	1	1	1	4
OG0006607	1	1	1	1	4
OG0006608	1	1	2	0	4
OG0006609	1	1	1	1	4
OG0006610	1	1	1	1	4
OG0006611	1	1	1	1	4
OG0006612	1	1	1	1	4
OG0006613	1	1	1	1	4
OG0006614	1	1	1	1	4
OG0006615	1	1	1	1	4
OG0006616	1	1	1	1	4
OG0006617	1	1	1	1	4
OG0006618	1	1	1	1	4
OG0006619	1	1	1	1	4
OG0006620	1	1	1	1	4
OG0006621	1	1	1	1	4
OG0006622	1	2	1	0	4
OG0006623	1	0	2	1	4
OG0006624	1	1	1	1	4
OG0006625	1	1	1	1	4
OG0006626	1	1	1	1	4
OG0006627	1	1	1	1	4
OG0006628	1	1	1	1	4
OG0006629	1	1	1	1	4
OG0006630	1	1	1	1	4
OG0006631	1	1	2	0	4
OG0006632	1	1	1	1	4
OG0006633	1	0	0	3	4
OG0006634	1	1	1	1	4
OG0006635	1	1	1	1	4
OG0006636	1	1	1	1	4
OG0006637	1	1	1	1	4
OG0006638	1	1	1	1	4
OG0006639	1	1	1	1	4
OG0006640	1	1	1	1	4
OG0006641	1	1	1	1	4
OG0006642	1	1	1	1	4
OG0006643	1	1	1	1	4
OG0006644	1	1	1	1	4
OG0006645	4	0	0	0	4
OG0006646	1	1	1	1	4
OG0006647	1	1	1	1	4
OG0006648	1	1	2	0	4
OG0006649	1	1	2	0	4
OG0006650	1	1	2	0	4
OG0006651	1	1	1	1	4
OG0006652	1	1	1	1	4
OG0006653	1	1	1	1	4
OG0006654	1	1	1	1	4
OG0006655	1	1	1	1	4
OG0006656	1	1	1	1	4
OG0006657	1	1	1	1	4
OG0006658	1	1	2	0	4
OG0006659	1	1	1	1	4
OG0006660	1	1	2	0	4
OG0006661	1	1	1	1	4
OG0006662	1	1	1	1	4
OG0006663	1	1	1	1	4
OG0006664	4	0	0	0	4
OG0006665	1	1	1	1	4
OG0006666	1	1	1	1	4
OG0006667	1	1	1	1	4
OG0006668	1	1	2	0	4
OG0006669	1	1	1	1	4
OG0006670	1	1	1	1	4
OG0006671	1	1	1	1	4
OG0006672	1	1	1	1	4
OG0006673	1	1	1	1	4
OG0006674	1	1	1	1	4
OG0006675	1	1	1	1	4
OG0006676	1	1	1	1	4
OG0006677	1	1	2	0	4
OG0006678	1	1	1	1	4
OG0006679	1	1	1	1	4
OG0006680	1	1	1	1	4
OG0006681	1	1	1	1	4
OG0006682	1	1	1	1	4
OG0006683	1	1	1	1	4
OG0006684	1	1	1	1	4
OG0006685	1	1	1	1	4
OG0006686	1	1	1	1	4
OG0006687	1	1	2	0	4
OG0006688	1	1	2	0	4
OG0006689	1	1	2	0	4
OG0006690	1	1	1	1	4
OG0006691	1	1	1	1	4
OG0006692	1	1	1	1	4
OG0006693	1	1	1	1	4
OG0006694	1	1	1	1	4
OG0006695	1	1	1	1	4
OG0006696	1	1	0	2	4
OG0006697	1	1	1	1	4
OG0006698	1	1	1	1	4
OG0006699	1	1	1	1	4
OG0006700	1	1	1	1	4
OG0006701	1	1	1	1	4
OG0006702	1	1	1	1	4
OG0006703	1	0	2	1	4
OG0006704	3	0	1	0	4
OG0006705	1	1	1	1	4
OG0006706	1	1	1	1	4
OG0006707	1	1	1	1	4
OG0006708	1	1	2	0	4
OG0006709	1	1	1	1	4
OG0006710	1	1	2	0	4
OG0006711	1	1	1	1	4
OG0006712	4	0	0	0	4
OG0006713	1	1	1	1	4
OG0006714	1	1	1	1	4
OG0006715	1	1	1	1	4
OG0006716	1	1	1	1	4
OG0006717	1	1	1	1	4
OG0006718	1	1	1	1	4
OG0006719	1	1	1	1	4
OG0006720	1	1	1	1	4
OG0006721	1	1	1	1	4
OG0006722	1	1	1	1	4
OG0006723	1	1	1	1	4
OG0006724	1	1	1	1	4
OG0006725	1	1	1	1	4
OG0006726	1	1	1	1	4
OG0006727	1	1	1	1	4
OG0006728	1	1	1	1	4
OG0006729	1	1	1	1	4
OG0006730	1	1	1	1	4
OG0006731	1	1	1	1	4
OG0006732	1	1	1	1	4
OG0006733	1	1	1	1	4
OG0006734	1	1	1	1	4
OG0006735	1	1	1	1	4
OG0006736	1	1	1	1	4
OG0006737	1	0	2	1	4
OG0006738	1	1	1	1	4
OG0006739	1	1	1	1	4
OG0006740	1	1	1	1	4
OG0006741	1	1	1	1	4
OG0006742	1	1	2	0	4
OG0006743	1	1	1	1	4
OG0006744	1	1	1	1	4
OG0006745	1	1	1	1	4
OG0006746	4	0	0	0	4
OG0006747	1	0	3	0	4
OG0006748	1	1	1	1	4
OG0006749	1	1	1	1	4
OG0006750	1	1	2	0	4
OG0006751	1	1	1	1	4
OG0006752	1	1	1	1	4
OG0006753	1	1	1	1	4
OG0006754	1	1	1	1	4
OG0006755	1	1	1	1	4
OG0006756	1	1	1	1	4
OG0006757	1	1	1	1	4
OG0006758	1	1	1	1	4
OG0006759	1	1	1	1	4
OG0006760	1	1	1	1	4
OG0006761	1	1	2	0	4
OG0006762	1	1	2	0	4
OG0006763	1	1	1	1	4
OG0006764	1	1	1	1	4
OG0006765	1	1	1	1	4
OG0006766	1	1	2	0	4
OG0006767	1	1	2	0	4
OG0006768	1	1	1	1	4
OG0006769	1	1	1	1	4
OG0006770	1	1	1	1	4
OG0006771	1	1	1	1	4
OG0006772	1	1	1	1	4
OG0006773	3	0	1	0	4
OG0006774	1	1	1	1	4
OG0006775	1	1	1	1	4
OG0006776	1	1	1	1	4
OG0006777	1	1	1	1	4
OG0006778	1	1	1	1	4
OG0006779	1	1	1	1	4
OG0006780	1	1	1	1	4
OG0006781	1	1	1	1	4
OG0006782	1	1	1	1	4
OG0006783	1	1	1	1	4
OG0006784	1	1	1	1	4
OG0006785	1	0	2	1	4
OG0006786	1	1	1	1	4
OG0006787	1	1	1	1	4
OG0006788	1	1	1	1	4
OG0006789	1	1	1	1	4
OG0006790	1	1	1	1	4
OG0006791	1	1	1	1	4
OG0006792	1	1	1	1	4
OG0006793	1	1	1	1	4
OG0006794	1	1	1	1	4
OG0006795	1	1	1	1	4
OG0006796	1	1	1	1	4
OG0006797	1	1	1	1	4
OG0006798	1	1	1	1	4
OG0006799	1	1	1	1	4
OG0006800	1	1	1	1	4
OG0006801	1	1	1	1	4
OG0006802	1	1	1	1	4
OG0006803	1	1	1	1	4
OG0006804	1	1	1	1	4
OG0006805	1	1	1	1	4
OG0006806	1	1	1	1	4
OG0006807	1	1	2	0	4
OG0006808	1	1	1	1	4
OG0006809	1	1	1	1	4
OG0006810	1	1	1	1	4
OG0006811	1	1	2	0	4
OG0006812	1	1	1	1	4
OG0006813	1	1	1	1	4
OG0006814	1	1	1	1	4
OG0006815	1	1	1	1	4
OG0006816	1	1	1	1	4
OG0006817	1	1	1	1	4
OG0006818	1	1	1	1	4
OG0006819	1	0	2	1	4
OG0006820	1	1	1	1	4
OG0006821	1	1	1	1	4
OG0006822	1	1	1	1	4
OG0006823	1	1	2	0	4
OG0006824	1	1	1	1	4
OG0006825	1	1	1	1	4
OG0006826	1	1	1	1	4
OG0006827	1	1	1	1	4
OG0006828	1	1	1	1	4
OG0006829	1	1	1	1	4
OG0006830	1	1	1	1	4
OG0006831	1	1	1	1	4
OG0006832	1	1	1	1	4
OG0006833	1	1	0	2	4
OG0006834	1	1	1	1	4
OG0006835	1	1	1	1	4
OG0006836	1	1	1	1	4
OG0006837	1	1	1	1	4
OG0006838	1	1	1	1	4
OG0006839	1	1	1	1	4
OG0006840	1	1	2	0	4
OG0006841	1	1	1	1	4
OG0006842	1	1	1	1	4
OG0006843	1	1	2	0	4
OG0006844	1	1	1	1	4
OG0006845	1	1	1	1	4
OG0006846	1	1	1	1	4
OG0006847	1	1	1	1	4
OG0006848	1	1	1	1	4
OG0006849	1	1	1	1	4
OG0006850	1	1	1	1	4
OG0006851	1	1	1	1	4
OG0006852	1	1	1	1	4
OG0006853	1	1	1	1	4
OG0006854	1	1	1	1	4
OG0006855	1	1	1	1	4
OG0006856	1	1	1	1	4
OG0006857	1	1	1	1	4
OG0006858	1	1	1	1	4
OG0006859	1	1	1	1	4
OG0006860	1	1	1	1	4
OG0006861	1	1	1	1	4
OG0006862	1	1	1	1	4
OG0006863	1	1	1	1	4
OG0006864	1	1	1	1	4
OG0006865	1	1	2	0	4
OG0006866	1	1	1	1	4
OG0006867	1	1	1	1	4
OG0006868	1	1	2	0	4
OG0006869	1	1	1	1	4
OG0006870	1	1	1	1	4
OG0006871	1	0	3	0	4
OG0006872	1	1	1	1	4
OG0006873	1	1	1	1	4
OG0006874	1	1	1	1	4
OG0006875	1	1	1	1	4
OG0006876	1	1	2	0	4
OG0006877	1	1	1	1	4
OG0006878	1	1	2	0	4
OG0006879	1	1	1	1	4
OG0006880	1	1	1	1	4
OG0006881	1	1	1	1	4
OG0006882	1	1	2	0	4
OG0006883	1	1	1	1	4
OG0006884	1	1	1	1	4
OG0006885	1	1	1	1	4
OG0006886	1	1	1	1	4
OG0006887	1	1	1	1	4
OG0006888	1	1	1	1	4
OG0006889	1	1	1	1	4
OG0006890	1	1	1	1	4
OG0006891	1	1	1	1	4
OG0006892	1	1	1	1	4
OG0006893	1	1	1	1	4
OG0006894	1	1	1	1	4
OG0006895	1	1	1	1	4
OG0006896	2	0	0	2	4
OG0006897	1	1	1	1	4
OG0006898	1	1	1	1	4
OG0006899	1	1	1	1	4
OG0006900	1	1	1	1	4
OG0006901	1	2	0	1	4
OG0006902	1	1	1	1	4
OG0006903	1	1	1	1	4
OG0006904	1	1	1	1	4
OG0006905	1	1	1	1	4
OG0006906	1	1	1	1	4
OG0006907	1	1	1	1	4
OG0006908	1	1	1	1	4
OG0006909	1	1	1	1	4
OG0006910	1	1	1	1	4
OG0006911	1	1	1	1	4
OG0006912	1	1	1	1	4
OG0006913	1	1	2	0	4
OG0006914	1	1	1	1	4
OG0006915	1	1	1	1	4
OG0006916	1	1	1	1	4
OG0006917	1	1	1	1	4
OG0006918	1	1	1	1	4
OG0006919	1	1	2	0	4
OG0006920	1	1	1	1	4
OG0006921	1	1	2	0	4
OG0006922	1	1	1	1	4
OG0006923	1	1	1	1	4
OG0006924	1	1	1	1	4
OG0006925	1	1	1	1	4
OG0006926	1	1	1	1	4
OG0006927	1	1	2	0	4
OG0006928	1	1	1	1	4
OG0006929	1	1	1	1	4
OG0006930	1	1	1	1	4
OG0006931	1	1	1	1	4
OG0006932	1	1	1	1	4
OG0006933	1	0	0	3	4
OG0006934	1	1	1	1	4
OG0006935	0	4	0	0	4
OG0006936	0	4	0	0	4
OG0006937	0	1	0	3	4
OG0006938	0	4	0	0	4
OG0006939	0	4	0	0	4
OG0006940	0	2	2	0	4
OG0006941	0	4	0	0	4
OG0006942	0	4	0	0	4
OG0006943	0	1	2	1	4
OG0006944	0	4	0	0	4
OG0006945	0	4	0	0	4
OG0006946	0	4	0	0	4
OG0006947	0	4	0	0	4
OG0006948	0	4	0	0	4
OG0006949	0	1	3	0	4
OG0006950	0	4	0	0	4
OG0006951	0	4	0	0	4
OG0006952	0	4	0	0	4
OG0006953	0	4	0	0	4
OG0006954	0	3	1	0	4
OG0006955	0	1	2	1	4
OG0006956	0	1	2	1	4
OG0006957	0	4	0	0	4
OG0006958	0	4	0	0	4
OG0006959	0	4	0	0	4
OG0006960	0	3	0	1	4
OG0006961	0	4	0	0	4
OG0006962	0	4	0	0	4
OG0006963	0	4	0	0	4
OG0006964	0	4	0	0	4
OG0006965	0	3	1	0	4
OG0006966	0	1	2	1	4
OG0006967	0	1	3	0	4
OG0006968	0	2	2	0	4
OG0006969	0	2	2	0	4
OG0006970	0	1	2	1	4
OG0006971	0	2	2	0	4
OG0006972	0	4	0	0	4
OG0006973	0	4	0	0	4
OG0006974	0	4	0	0	4
OG0006975	0	1	2	1	4
OG0006976	0	4	0	0	4
OG0006977	0	4	0	0	4
OG0006978	0	1	3	0	4
OG0006979	0	4	0	0	4
OG0006980	0	2	2	0	4
OG0006981	0	1	2	1	4
OG0006982	0	1	2	1	4
OG0006983	0	2	1	1	4
OG0006984	0	3	1	0	4
OG0006985	0	4	0	0	4
OG0006986	0	2	2	0	4
OG0006987	0	2	2	0	4
OG0006988	0	1	3	0	4
OG0006989	0	4	0	0	4
OG0006990	0	1	2	1	4
OG0006991	0	4	0	0	4
OG0006992	0	2	2	0	4
OG0006993	0	4	0	0	4
OG0006994	0	1	1	2	4
OG0006995	0	1	2	1	4
OG0006996	0	4	0	0	4
OG0006997	0	1	2	1	4
OG0006998	0	4	0	0	4
OG0006999	0	1	2	1	4
OG0007000	0	4	0	0	4
OG0007001	0	4	0	0	4
OG0007002	0	4	0	0	4
OG0007003	0	1	3	0	4
OG0007004	0	1	3	0	4
OG0007005	0	2	2	0	4
OG0007006	0	1	1	2	4
OG0007007	0	2	1	1	4
OG0007008	0	2	2	0	4
OG0007009	0	2	2	0	4
OG0007010	0	2	2	0	4
OG0007011	0	2	2	0	4
OG0007012	0	4	0	0	4
OG0007013	0	2	2	0	4
OG0007014	0	2	2	0	4
OG0007015	0	1	2	1	4
OG0007016	0	1	2	1	4
OG0007017	0	1	3	0	4
OG0007018	0	1	2	1	4
OG0007019	0	4	0	0	4
OG0007020	0	4	0	0	4
OG0007021	0	1	2	1	4
OG0007022	0	4	0	0	4
OG0007023	0	1	2	1	4
OG0007024	0	2	2	0	4
OG0007025	0	4	0	0	4
OG0007026	0	2	2	0	4
OG0007027	0	4	0	0	4
OG0007028	0	1	3	0	4
OG0007029	0	4	0	0	4
OG0007030	0	1	2	1	4
OG0007031	0	1	2	1	4
OG0007032	0	2	2	0	4
OG0007033	0	1	2	1	4
OG0007034	0	1	2	1	4
OG0007035	0	1	2	1	4
OG0007036	0	1	2	1	4
OG0007037	0	1	3	0	4
OG0007038	0	4	0	0	4
OG0007039	0	1	2	1	4
OG0007040	0	1	0	3	4
OG0007041	0	1	2	1	4
OG0007042	0	1	2	1	4
OG0007043	0	3	1	0	4
OG0007044	0	1	2	1	4
OG0007045	0	1	2	1	4
OG0007046	0	4	0	0	4
OG0007047	0	4	0	0	4
OG0007048	0	1	2	1	4
OG0007049	0	1	3	0	4
OG0007050	0	4	0	0	4
OG0007051	0	1	3	0	4
OG0007052	0	2	2	0	4
OG0007053	0	1	2	1	4
OG0007054	0	2	2	0	4
OG0007055	0	1	2	1	4
OG0007056	0	1	2	1	4
OG0007057	0	1	2	1	4
OG0007058	0	1	1	2	4
OG0007059	0	1	2	1	4
OG0007060	0	1	1	2	4
OG0007061	0	1	2	1	4
OG0007062	0	1	2	1	4
OG0007063	0	1	2	1	4
OG0007064	0	2	2	0	4
OG0007065	0	1	2	1	4
OG0007066	0	1	2	1	4
OG0007067	0	2	2	0	4
OG0007068	0	1	2	1	4
OG0007069	0	1	2	1	4
OG0007070	0	1	3	0	4
OG0007071	0	1	2	1	4
OG0007072	0	2	1	1	4
OG0007073	0	1	2	1	4
OG0007074	0	2	1	1	4
OG0007075	0	4	0	0	4
OG0007076	0	2	2	0	4
OG0007077	0	1	2	1	4
OG0007078	0	1	3	0	4
OG0007079	0	1	2	1	4
OG0007080	0	3	1	0	4
OG0007081	0	1	1	2	4
OG0007082	0	1	2	1	4
OG0007083	0	1	2	1	4
OG0007084	0	1	2	1	4
OG0007085	0	1	2	1	4
OG0007086	0	1	3	0	4
OG0007087	0	2	2	0	4
OG0007088	0	2	0	2	4
OG0007089	0	1	2	1	4
OG0007090	0	1	2	1	4
OG0007091	0	2	2	0	4
OG0007092	0	2	2	0	4
OG0007093	0	1	2	1	4
OG0007094	0	4	0	0	4
OG0007095	0	2	2	0	4
OG0007096	0	2	2	0	4
OG0007097	0	1	2	1	4
OG0007098	0	1	2	1	4
OG0007099	0	1	2	1	4
OG0007100	0	1	2	1	4
OG0007101	0	1	3	0	4
OG0007102	0	1	2	1	4
OG0007103	0	1	2	1	4
OG0007104	0	1	2	1	4
OG0007105	0	2	2	0	4
OG0007106	0	1	3	0	4
OG0007107	0	1	2	1	4
OG0007108	0	1	2	1	4
OG0007109	0	1	1	2	4
OG0007110	0	2	2	0	4
OG0007111	0	1	2	1	4
OG0007112	0	2	2	0	4
OG0007113	0	2	2	0	4
OG0007114	0	1	2	1	4
OG0007115	0	1	2	1	4
OG0007116	0	1	2	1	4
OG0007117	0	1	2	1	4
OG0007118	0	1	2	1	4
OG0007119	0	1	2	1	4
OG0007120	0	1	2	1	4
OG0007121	0	2	1	1	4
OG0007122	0	2	2	0	4
OG0007123	0	2	2	0	4
OG0007124	0	1	3	0	4
OG0007125	0	2	2	0	4
OG0007126	0	4	0	0	4
OG0007127	0	1	3	0	4
OG0007128	0	1	3	0	4
OG0007129	0	1	2	1	4
OG0007130	0	1	2	1	4
OG0007131	0	1	3	0	4
OG0007132	0	1	2	1	4
OG0007133	0	1	2	1	4
OG0007134	0	1	2	1	4
OG0007135	0	1	3	0	4
OG0007136	0	2	2	0	4
OG0007137	0	2	1	1	4
OG0007138	0	2	2	0	4
OG0007139	0	1	2	1	4
OG0007140	0	1	2	1	4
OG0007141	0	2	2	0	4
OG0007142	0	1	3	0	4
OG0007143	0	2	2	0	4
OG0007144	0	1	2	1	4
OG0007145	0	2	2	0	4
OG0007146	0	2	1	1	4
OG0007147	0	2	2	0	4
OG0007148	0	2	2	0	4
OG0007149	0	2	1	1	4
OG0007150	0	2	1	1	4
OG0007151	0	1	2	1	4
OG0007152	0	2	2	0	4
OG0007153	0	1	2	1	4
OG0007154	0	1	2	1	4
OG0007155	0	1	2	1	4
OG0007156	0	1	2	1	4
OG0007157	0	1	2	1	4
OG0007158	0	1	2	1	4
OG0007159	0	2	2	0	4
OG0007160	0	1	2	1	4
OG0007161	0	1	2	1	4
OG0007162	0	1	2	1	4
OG0007163	0	1	2	1	4
OG0007164	0	1	3	0	4
OG0007165	0	1	2	1	4
OG0007166	0	1	2	1	4
OG0007167	0	2	2	0	4
OG0007168	0	1	2	1	4
OG0007169	0	1	3	0	4
OG0007170	0	1	3	0	4
OG0007171	0	2	2	0	4
OG0007172	0	1	2	1	4
OG0007173	0	1	2	1	4
OG0007174	0	1	2	1	4
OG0007175	0	1	2	1	4
OG0007176	0	1	2	1	4
OG0007177	0	1	2	1	4
OG0007178	0	2	1	1	4
OG0007179	0	1	2	1	4
OG0007180	0	1	2	1	4
OG0007181	0	1	2	1	4
OG0007182	0	1	2	1	4
OG0007183	0	1	2	1	4
OG0007184	0	1	2	1	4
OG0007185	0	1	2	1	4
OG0007186	0	3	1	0	4
OG0007187	0	2	2	0	4
OG0007188	0	1	2	1	4
OG0007189	0	1	2	1	4
OG0007190	0	1	2	1	4
OG0007191	0	1	1	2	4
OG0007192	0	2	2	0	4
OG0007193	0	1	2	1	4
OG0007194	0	2	2	0	4
OG0007195	0	1	2	1	4
OG0007196	0	1	2	1	4
OG0007197	0	1	3	0	4
OG0007198	0	1	2	1	4
OG0007199	0	1	2	1	4
OG0007200	0	2	2	0	4
OG0007201	0	1	2	1	4
OG0007202	0	2	2	0	4
OG0007203	0	1	3	0	4
OG0007204	0	2	2	0	4
OG0007205	0	1	2	1	4
OG0007206	0	1	3	0	4
OG0007207	0	1	2	1	4
OG0007208	0	1	2	1	4
OG0007209	0	1	3	0	4
OG0007210	0	1	2	1	4
OG0007211	0	1	3	0	4
OG0007212	0	1	2	1	4
OG0007213	0	1	1	2	4
OG0007214	0	3	1	0	4
OG0007215	0	1	2	1	4
OG0007216	0	1	2	1	4
OG0007217	0	1	2	1	4
OG0007218	0	1	2	1	4
OG0007219	0	1	2	1	4
OG0007220	0	1	2	1	4
OG0007221	0	1	2	1	4
OG0007222	0	1	2	1	4
OG0007223	0	1	1	2	4
OG0007224	0	1	2	1	4
OG0007225	0	1	2	1	4
OG0007226	0	1	2	1	4
OG0007227	0	1	2	1	4
OG0007228	0	1	2	1	4
OG0007229	0	1	2	1	4
OG0007230	0	1	2	1	4
OG0007231	0	1	2	1	4
OG0007232	0	1	2	1	4
OG0007233	0	2	1	1	4
OG0007234	0	1	3	0	4
OG0007235	0	1	3	0	4
OG0007236	0	1	2	1	4
OG0007237	0	1	2	1	4
OG0007238	0	1	2	1	4
OG0007239	0	1	2	1	4
OG0007240	0	2	2	0	4
OG0007241	0	1	3	0	4
OG0007242	0	1	2	1	4
OG0007243	0	1	2	1	4
OG0007244	0	1	2	1	4
OG0007245	0	1	2	1	4
OG0007246	0	2	2	0	4
OG0007247	0	1	2	1	4
OG0007248	0	2	2	0	4
OG0007249	0	1	2	1	4
OG0007250	0	1	2	1	4
OG0007251	0	2	2	0	4
OG0007252	0	1	2	1	4
OG0007253	0	1	2	1	4
OG0007254	0	1	2	1	4
OG0007255	0	1	3	0	4
OG0007256	0	1	2	1	4
OG0007257	0	1	3	0	4
OG0007258	0	1	2	1	4
OG0007259	0	1	2	1	4
OG0007260	0	1	2	1	4
OG0007261	0	1	2	1	4
OG0007262	0	1	1	2	4
OG0007263	0	1	1	2	4
OG0007264	0	1	2	1	4
OG0007265	0	1	2	1	4
OG0007266	0	1	2	1	4
OG0007267	0	2	1	1	4
OG0007268	0	1	2	1	4
OG0007269	0	1	2	1	4
OG0007270	0	1	2	1	4
OG0007271	0	1	2	1	4
OG0007272	0	4	0	0	4
OG0007273	0	1	2	1	4
OG0007274	0	1	2	1	4
OG0007275	0	1	2	1	4
OG0007276	0	1	2	1	4
OG0007277	0	1	3	0	4
OG0007278	0	1	3	0	4
OG0007279	0	1	2	1	4
OG0007280	0	1	2	1	4
OG0007281	0	1	3	0	4
OG0007282	0	1	0	3	4
OG0007283	0	1	2	1	4
OG0007284	0	1	3	0	4
OG0007285	0	1	3	0	4
OG0007286	0	1	2	1	4
OG0007287	0	1	2	1	4
OG0007288	0	1	2	1	4
OG0007289	0	2	2	0	4
OG0007290	0	1	2	1	4
OG0007291	0	1	2	1	4
OG0007292	0	1	2	1	4
OG0007293	0	2	2	0	4
OG0007294	0	2	2	0	4
OG0007295	0	1	2	1	4
OG0007296	0	1	2	1	4
OG0007297	0	1	3	0	4
OG0007298	0	1	2	1	4
